uid,iid,user_idx,item_idx,user_id,product_id,rating,rating_count,time_of_day,season,device_type,gender,category,brand,price,original_price,discount_percentage,product_views,purchase_intent,interaction_type,timestamp,price_range,time_of_day_encoded,season_encoded,device_type_encoded,category_encoded,day_of_week,month,hour,is_weekend,explicit_rating
21,19,21,19,22,20,3.14,396,night,winter,tablet,M,Blouse,Gucci,1207106,1437032,16,892,medium,view,2023-12-09 02:49:10,Premium,3,3,2,1,5,12,2,1,0.38000000000000006
197,262,197,262,198,263,3.41,122,night,winter,tablet,M,Hat,Bershka,1021518,1216093,16,1420,high,cart,2023-12-09 02:50:52,Premium,3,3,2,7,5,12,2,1,0.47000000000000003
9,468,9,468,10,469,4.86,122,morning,winter,desktop,M,Shoes,Mango,1768263,2183041,19,821,high,view,2023-12-09 07:22:59,Premium,2,3,0,13,5,12,7,1,0.9533333333333335
13,29,13,29,14,30,2.81,43,morning,winter,mobile,F,Shirt,Tommy Hilfiger,1954515,2246569,13,744,low,view,2023-12-09 08:04:14,Premium,2,3,1,12,5,12,8,1,0.27
188,297,188,297,189,298,2.46,168,afternoon,winter,desktop,M,Dress,Forever 21,975324,1189420,18,1236,low,view,2023-12-09 13:40:05,Mid,0,3,0,6,5,12,13,1,0.15333333333333332
29,480,29,480,30,481,3.63,116,afternoon,winter,tablet,M,Shirt,Adidas,2020435,2295949,12,430,medium,view,2023-12-09 16:59:50,Luxury,0,3,2,12,5,12,16,1,0.5433333333333333
99,409,99,409,100,410,4.01,351,afternoon,winter,desktop,M,Bag,Zara,273831,338063,19,1228,high,purchase,2023-12-09 17:54:30,Budget,0,3,0,0,5,12,17,1,0.6699999999999999
169,54,169,54,170,55,3.71,107,evening,winter,desktop,M,Shorts,Gucci,901885,1186691,24,234,medium,cart,2023-12-09 18:01:53,Mid,1,3,0,14,5,12,18,1,0.57
109,308,109,308,110,309,4.38,350,evening,winter,mobile,M,Coat,The North Face,676991,805942,16,922,high,purchase,2023-12-09 20:06:54,Mid,1,3,1,5,5,12,20,1,0.7933333333333333
37,72,37,72,38,73,4.7,110,evening,winter,desktop,M,Cardigan,Carhartt,864482,1122704,23,1049,high,cart,2023-12-09 22:41:44,Mid,1,3,0,3,5,12,22,1,0.9
7,52,7,52,8,53,3.23,189,evening,winter,mobile,F,Hat,Uniqlo,489800,612251,20,264,medium,cart,2023-12-09 23:22:56,Budget,1,3,1,7,5,12,23,1,0.41
154,398,154,398,155,399,4.47,116,night,winter,mobile,M,Dress,Levi's,2524017,2804464,10,1149,medium,cart,2023-12-10 00:15:18,Luxury,3,3,1,6,6,12,0,1,0.8233333333333333
151,88,151,88,152,89,4.07,144,night,winter,mobile,F,Sneakers,Pull&Bear,2227986,2621160,15,1915,medium,cart,2023-12-10 02:07:17,Luxury,3,3,1,16,6,12,2,1,0.6900000000000001
43,343,43,343,44,344,3.68,341,night,winter,mobile,M,Sneakers,H&M,1429905,1787382,20,1973,medium,cart,2023-12-10 03:03:50,Premium,3,3,1,16,6,12,3,1,0.56
145,300,145,300,146,301,4.22,326,night,winter,tablet,F,Sweater,Forever 21,701590,855598,18,1157,medium,cart,2023-12-10 04:41:20,Mid,3,3,2,18,6,12,4,1,0.7399999999999999
140,291,140,291,141,292,3.02,214,morning,winter,desktop,M,Shirt,Puma,1240111,1631726,24,1122,high,cart,2023-12-10 06:40:29,Premium,2,3,0,12,6,12,6,1,0.34
40,239,40,239,41,240,4.04,113,morning,winter,mobile,F,Cardigan,Bershka,2572711,2890687,11,1586,medium,cart,2023-12-10 07:26:47,Luxury,2,3,1,3,6,12,7,1,0.68
123,428,123,428,124,429,3.87,377,morning,winter,desktop,M,Shirt,Pull&Bear,2445296,2716996,10,818,high,cart,2023-12-10 07:32:13,Luxury,2,3,0,12,6,12,7,1,0.6233333333333334
137,374,137,374,138,375,3.48,282,morning,winter,desktop,M,Jacket,The North Face,400864,466122,14,890,medium,cart,2023-12-10 10:34:24,Budget,2,3,0,9,6,12,10,1,0.49333333333333335
60,139,60,139,61,140,4.5,129,morning,winter,mobile,M,Shoes,Calvin Klein,1639646,1906566,14,151,high,purchase,2023-12-10 10:57:34,Premium,2,3,1,13,6,12,10,1,0.8333333333333334
39,150,39,150,40,151,4.58,260,afternoon,winter,desktop,F,Jacket,Calvin Klein,281379,356176,21,894,high,purchase,2023-12-10 17:22:09,Budget,0,3,0,9,6,12,17,1,0.86
11,172,11,172,12,173,3.15,157,evening,winter,tablet,M,Coat,Forever 21,1233433,1468373,16,1275,medium,cart,2023-12-10 18:48:15,Premium,1,3,2,5,6,12,18,1,0.3833333333333333
62,239,62,239,63,240,4.5,374,evening,winter,tablet,F,Sneakers,Gucci,2000261,2500327,20,309,high,purchase,2023-12-10 19:46:00,Luxury,1,3,2,16,6,12,19,1,0.8333333333333334
161,220,161,220,162,221,4.77,72,evening,winter,mobile,F,T-shirt,Ralph Lauren,1696193,1905835,11,676,high,purchase,2023-12-10 20:00:13,Premium,1,3,1,19,6,12,20,1,0.9233333333333332
75,157,75,157,76,158,4.37,50,evening,winter,mobile,F,Shorts,Calvin Klein,1531243,1867370,18,1474,medium,view,2023-12-10 20:26:37,Premium,1,3,1,14,6,12,20,1,0.79
128,221,128,221,129,222,4.25,68,evening,winter,tablet,M,Shirt,Gucci,814438,1005480,19,216,high,purchase,2023-12-10 20:44:21,Mid,1,3,2,12,6,12,20,1,0.75
169,295,169,295,170,296,4.48,314,evening,winter,mobile,F,Sunglasses,Uniqlo,2239649,2871346,22,694,high,cart,2023-12-10 22:07:19,Luxury,1,3,1,17,6,12,22,1,0.8266666666666668
6,408,6,408,7,409,3.08,235,evening,winter,desktop,F,Bag,Puma,1337320,1537150,13,1728,low,view,2023-12-10 22:19:31,Premium,1,3,0,0,6,12,22,1,0.36000000000000004
150,33,150,33,151,34,4.1,224,evening,winter,tablet,M,Sweater,Nike,1331861,1566896,15,1329,high,purchase,2023-12-10 23:40:36,Premium,1,3,2,18,6,12,23,1,0.6999999999999998
37,67,37,67,38,68,4.35,276,night,winter,tablet,M,Shorts,The North Face,1233097,1401247,12,909,medium,cart,2023-12-11 02:30:36,Premium,3,3,2,14,0,12,2,0,0.7833333333333332
158,230,158,230,159,231,3.79,213,morning,winter,mobile,M,Polo Shirt,Zara,2407702,2866313,16,1518,low,view,2023-12-11 06:39:13,Luxury,2,3,1,11,0,12,6,0,0.5966666666666667
144,332,144,332,145,333,2.74,378,morning,winter,mobile,F,Polo Shirt,Puma,447661,502990,11,381,low,view,2023-12-11 09:06:08,Budget,2,3,1,11,0,12,9,0,0.24666666666666673
186,164,186,164,187,165,4.18,110,morning,winter,tablet,F,Jacket,Mango,1271308,1444669,12,1907,medium,cart,2023-12-11 09:22:26,Premium,2,3,2,9,0,12,9,0,0.7266666666666666
96,112,96,112,97,113,4.08,90,morning,winter,desktop,M,Hoodie,Adidas,1667464,2008993,17,1378,high,purchase,2023-12-11 09:29:02,Premium,2,3,0,8,0,12,9,0,0.6933333333333334
116,302,116,302,117,303,4.41,384,afternoon,winter,desktop,F,Polo Shirt,Carhartt,701250,815408,14,942,high,view,2023-12-11 12:31:33,Mid,0,3,0,11,0,12,12,0,0.8033333333333333
10,314,10,314,11,315,4.79,389,evening,winter,tablet,M,Hat,Puma,2030164,2537706,20,1454,high,purchase,2023-12-11 19:11:31,Luxury,1,3,2,7,0,12,19,0,0.93
66,183,66,183,67,184,3.68,377,evening,winter,desktop,M,Hat,Levi's,536049,638154,16,338,low,view,2023-12-11 20:18:12,Mid,1,3,0,7,0,12,20,0,0.56
60,135,60,135,61,136,4.95,20,evening,winter,tablet,F,Skirt,Nike,806706,927249,13,500,high,purchase,2023-12-11 21:50:15,Mid,1,3,2,15,0,12,21,0,0.9833333333333334
20,151,20,151,21,152,4.4,306,evening,winter,mobile,M,Dress,Levi's,2068041,2553138,19,1949,high,view,2023-12-11 23:54:32,Luxury,1,3,1,6,0,12,23,0,0.8000000000000002
114,384,114,384,115,385,4.67,139,evening,winter,mobile,M,Bag,Gucci,2134824,2482354,14,39,high,purchase,2023-12-11 23:55:48,Luxury,1,3,1,0,0,12,23,0,0.89
122,392,122,392,123,393,3.59,371,night,winter,desktop,F,Hat,Zara,1069281,1243350,14,143,high,cart,2023-12-12 00:46:59,Premium,3,3,0,7,1,12,0,0,0.5299999999999999
78,58,78,58,79,59,3.27,30,night,winter,desktop,M,Blouse,Carhartt,2065579,2682571,23,1445,high,cart,2023-12-12 05:01:34,Luxury,3,3,0,1,1,12,5,0,0.42333333333333334
20,163,20,163,21,164,3.39,117,night,winter,tablet,M,Blouse,Dickies,1729357,2275471,24,776,medium,view,2023-12-12 05:36:47,Premium,3,3,2,1,1,12,5,0,0.4633333333333334
66,230,66,230,67,231,3.14,30,morning,winter,tablet,F,Blouse,Levi's,2263887,2632427,14,1703,high,cart,2023-12-12 06:09:22,Luxury,2,3,2,1,1,12,6,0,0.38000000000000006
117,122,117,122,118,123,4.16,336,morning,winter,tablet,F,Shoes,Uniqlo,1915483,2487641,23,1998,high,purchase,2023-12-12 06:44:16,Premium,2,3,2,13,1,12,6,0,0.7200000000000001
28,1,28,1,29,2,4.93,84,morning,winter,mobile,M,Sneakers,Carhartt,424244,476679,11,1831,high,purchase,2023-12-12 07:01:30,Budget,2,3,1,16,1,12,7,0,0.9766666666666666
119,236,119,236,120,237,4.36,301,morning,winter,desktop,F,Skirt,Adidas,2170203,2583576,16,584,medium,cart,2023-12-12 08:01:55,Luxury,2,3,0,15,1,12,8,0,0.7866666666666667
95,10,95,10,96,11,3.19,157,morning,winter,desktop,M,Hat,Gucci,1185832,1560306,24,1512,high,cart,2023-12-12 09:19:17,Premium,2,3,0,7,1,12,9,0,0.39666666666666667
138,376,138,376,139,377,4.45,122,morning,winter,tablet,F,Shorts,Carhartt,1796957,2303792,22,1513,high,purchase,2023-12-12 10:43:45,Premium,2,3,2,14,1,12,10,0,0.8166666666666668
162,199,162,199,163,200,3.5,363,afternoon,winter,tablet,F,Jeans,Tommy Hilfiger,2001696,2633811,24,600,high,cart,2023-12-12 12:51:10,Luxury,0,3,2,10,1,12,12,0,0.5
156,471,156,471,157,472,3.12,146,afternoon,winter,tablet,F,Blouse,H&M,2310511,2625581,12,768,medium,cart,2023-12-12 14:59:42,Luxury,0,3,2,1,1,12,14,0,0.37333333333333335
52,122,52,122,53,123,4.77,42,afternoon,winter,mobile,M,Sunglasses,Uniqlo,703971,848158,17,851,high,cart,2023-12-12 15:33:59,Mid,0,3,1,17,1,12,15,0,0.9233333333333332
32,495,32,495,33,496,4.89,60,evening,winter,mobile,M,Cardigan,The North Face,1133758,1399702,19,415,high,purchase,2023-12-12 19:17:47,Premium,1,3,1,3,1,12,19,0,0.9633333333333333
81,47,81,47,82,48,4.87,67,evening,winter,desktop,F,Shorts,Forever 21,1358973,1788123,24,202,high,purchase,2023-12-12 20:10:32,Premium,1,3,0,14,1,12,20,0,0.9566666666666667
78,115,78,115,79,116,4.45,234,evening,winter,desktop,M,Dress,Tommy Hilfiger,2023504,2467688,18,1119,high,purchase,2023-12-12 21:37:50,Luxury,1,3,0,6,1,12,21,0,0.8166666666666668
85,3,85,3,86,4,2.31,107,night,winter,mobile,F,Jeans,Bershka,857624,1099518,22,410,low,view,2023-12-13 00:50:40,Mid,3,3,1,10,2,12,0,0,0.10333333333333335
86,477,86,477,87,478,3.72,284,night,winter,mobile,F,Sweater,Gap,496860,637000,22,1987,high,cart,2023-12-13 01:20:27,Budget,3,3,1,18,2,12,1,0,0.5733333333333334
75,382,75,382,76,383,3.65,27,night,winter,mobile,M,Polo Shirt,Gap,1614070,1834171,12,561,medium,cart,2023-12-13 03:29:04,Premium,3,3,1,11,2,12,3,0,0.5499999999999999
52,197,52,197,53,198,4.16,237,morning,winter,desktop,M,Bag,Dickies,793565,967763,18,945,high,cart,2023-12-13 07:22:47,Mid,2,3,0,0,2,12,7,0,0.7200000000000001
104,14,104,14,105,15,4.43,368,morning,winter,desktop,M,Cardigan,Forever 21,1989842,2584211,23,1918,medium,cart,2023-12-13 07:36:48,Premium,2,3,0,3,2,12,7,0,0.8099999999999999
137,417,137,417,138,418,4.41,254,morning,winter,tablet,M,Sweater,Carhartt,2029564,2280410,11,1050,medium,view,2023-12-13 07:49:06,Luxury,2,3,2,18,2,12,7,0,0.8033333333333333
85,41,85,41,86,42,4.72,66,morning,winter,tablet,F,Shoes,Tommy Hilfiger,424222,550938,23,741,high,purchase,2023-12-13 07:54:41,Budget,2,3,2,13,2,12,7,0,0.9066666666666666
53,409,53,409,54,410,4.43,300,morning,winter,desktop,M,Sneakers,Dickies,696900,893462,22,1771,medium,view,2023-12-13 09:23:46,Mid,2,3,0,16,2,12,9,0,0.8099999999999999
1,300,1,300,2,301,2.89,147,evening,winter,desktop,F,Jeans,Uniqlo,2199934,2894650,24,820,medium,view,2023-12-13 18:48:06,Luxury,1,3,0,10,2,12,18,0,0.2966666666666667
161,81,161,81,162,82,4.84,164,evening,winter,tablet,F,Boots,H&M,2419070,2812873,14,718,high,purchase,2023-12-13 20:19:43,Luxury,1,3,2,2,2,12,20,0,0.9466666666666667
99,209,99,209,100,210,4.74,149,evening,winter,tablet,F,Dress,Mango,543181,696386,22,1502,medium,cart,2023-12-13 21:38:03,Mid,1,3,2,6,2,12,21,0,0.9133333333333334
88,271,88,271,89,272,4.57,317,evening,winter,tablet,F,Polo Shirt,Uniqlo,1617435,1837995,12,387,high,purchase,2023-12-13 21:47:28,Premium,1,3,2,11,2,12,21,0,0.8566666666666668
17,208,17,208,18,209,3.95,397,evening,winter,tablet,F,Polo Shirt,Pull&Bear,1920197,2182043,12,1173,medium,cart,2023-12-13 22:16:53,Premium,1,3,2,11,2,12,22,0,0.65
166,239,166,239,167,240,4.76,249,evening,winter,mobile,M,Jacket,Gucci,956150,1111803,14,604,high,purchase,2023-12-13 23:09:55,Mid,1,3,1,9,2,12,23,0,0.9199999999999999
38,251,38,251,39,252,3.75,246,evening,winter,desktop,F,Coat,Zara,259144,328031,21,378,medium,view,2023-12-13 23:13:05,Budget,1,3,0,5,2,12,23,0,0.5833333333333334
5,390,5,390,6,391,3.6,62,night,winter,desktop,M,Shirt,Dickies,1883424,2215793,15,1773,high,cart,2023-12-14 00:08:49,Premium,3,3,0,12,3,12,0,0,0.5333333333333333
37,197,37,197,38,198,4.14,393,night,winter,tablet,M,Bag,Carhartt,2080286,2568255,19,848,high,view,2023-12-14 00:27:19,Luxury,3,3,2,0,3,12,0,0,0.7133333333333333
4,18,4,18,5,19,4.08,294,night,winter,tablet,M,Polo Shirt,H&M,902759,1187842,24,325,high,purchase,2023-12-14 01:21:50,Mid,3,3,2,11,3,12,1,0,0.6933333333333334
54,384,54,384,55,385,4.06,68,night,winter,mobile,M,T-shirt,Ralph Lauren,1968380,2371543,17,1234,medium,view,2023-12-14 01:43:34,Premium,3,3,1,19,3,12,1,0,0.6866666666666665
63,182,63,182,64,183,4.87,283,morning,winter,tablet,F,Sweater,Uniqlo,1723809,1936865,11,1096,medium,cart,2023-12-14 06:04:59,Premium,2,3,2,18,3,12,6,0,0.9566666666666667
181,25,181,25,182,26,4.57,317,morning,winter,tablet,M,Dress,Gap,1612241,1874699,14,1002,high,purchase,2023-12-14 07:30:34,Premium,2,3,2,6,3,12,7,0,0.8566666666666668
64,276,64,276,65,277,4.37,314,morning,winter,tablet,M,Jacket,Lacoste,523137,637972,18,1577,high,cart,2023-12-14 07:59:14,Mid,2,3,2,9,3,12,7,0,0.79
170,264,170,264,171,265,4.94,385,morning,winter,mobile,M,Shorts,Ralph Lauren,540903,676129,20,188,high,purchase,2023-12-14 08:02:28,Mid,2,3,1,14,3,12,8,0,0.9800000000000001
3,229,3,229,4,230,4.33,81,morning,winter,mobile,M,Shoes,Calvin Klein,1294905,1438784,10,933,high,purchase,2023-12-14 10:18:23,Premium,2,3,1,13,3,12,10,0,0.7766666666666667
127,363,127,363,128,364,3.54,112,morning,winter,desktop,M,Coat,Nike,1075703,1311834,18,996,low,view,2023-12-14 11:16:10,Premium,2,3,0,5,3,12,11,0,0.5133333333333333
131,201,131,201,132,202,3.39,34,afternoon,winter,mobile,M,Shirt,Ralph Lauren,1263465,1403851,10,62,high,cart,2023-12-14 12:07:16,Premium,0,3,1,12,3,12,12,0,0.4633333333333334
184,465,184,465,185,466,4.21,64,afternoon,winter,tablet,M,Shirt,Adidas,996637,1107375,10,1303,high,purchase,2023-12-14 16:33:27,Mid,0,3,2,12,3,12,16,0,0.7366666666666667
32,423,32,423,33,424,3.24,205,afternoon,winter,tablet,F,Coat,Pull&Bear,675294,776201,13,766,medium,view,2023-12-14 17:00:16,Mid,0,3,2,5,3,12,17,0,0.4133333333333334
184,89,184,89,185,90,4.19,90,afternoon,winter,mobile,M,Sneakers,Ralph Lauren,651979,724422,10,796,high,purchase,2023-12-14 17:15:11,Mid,0,3,1,16,3,12,17,0,0.7300000000000001
87,377,87,377,88,378,3.67,388,afternoon,winter,tablet,M,Sweater,Gap,1436451,1865522,23,494,medium,cart,2023-12-14 17:46:32,Premium,0,3,2,18,3,12,17,0,0.5566666666666666
80,406,80,406,81,407,4.02,50,evening,winter,desktop,F,Coat,Mango,1226745,1593176,23,30,high,purchase,2023-12-14 18:14:15,Premium,1,3,0,5,3,12,18,0,0.6733333333333332
68,286,68,286,69,287,2.31,332,evening,winter,mobile,F,Bag,Gap,1950801,2242300,13,736,low,view,2023-12-14 19:31:47,Premium,1,3,1,0,3,12,19,0,0.10333333333333335
186,112,186,112,187,113,4.65,125,evening,winter,desktop,F,Cargo Pants,Calvin Klein,2296072,2701262,15,1616,high,purchase,2023-12-14 20:52:02,Luxury,1,3,0,4,3,12,20,0,0.8833333333333334
0,53,0,53,1,54,4.81,115,evening,winter,mobile,M,Bag,The North Face,769965,938982,18,620,high,purchase,2023-12-14 22:41:35,Mid,1,3,1,0,3,12,22,0,0.9366666666666665
59,141,59,141,60,142,3.33,71,morning,winter,tablet,M,Jeans,Puma,973819,1264701,23,1750,medium,cart,2023-12-15 07:40:57,Mid,2,3,2,10,4,12,7,0,0.44333333333333336
90,150,90,150,91,151,4.84,113,morning,winter,tablet,F,Cargo Pants,Puma,2295089,2942422,22,1819,medium,view,2023-12-15 10:08:29,Luxury,2,3,2,4,4,12,10,0,0.9466666666666667
84,436,84,436,85,437,4.77,37,afternoon,winter,tablet,M,Sunglasses,Gucci,1795377,2189485,18,1937,high,view,2023-12-15 12:31:48,Premium,0,3,2,17,4,12,12,0,0.9233333333333332
175,485,175,485,176,486,4.81,322,evening,winter,mobile,M,Shoes,Puma,2381693,2869510,17,850,high,purchase,2023-12-15 19:15:06,Luxury,1,3,1,13,4,12,19,0,0.9366666666666665
102,356,102,356,103,357,3.87,65,evening,winter,mobile,M,Coat,Lacoste,1042005,1197707,13,1596,low,view,2023-12-15 21:16:46,Premium,1,3,1,5,4,12,21,0,0.6233333333333334
198,434,198,434,199,435,4.88,235,night,winter,tablet,F,Blouse,Forever 21,1358397,1617140,16,1225,high,purchase,2023-12-16 04:07:57,Premium,3,3,2,1,5,12,4,1,0.96
107,232,107,232,108,233,2.94,100,night,winter,tablet,F,Coat,Bershka,584138,656335,11,1565,low,view,2023-12-16 05:23:19,Mid,3,3,2,5,5,12,5,1,0.3133333333333333
151,484,151,484,152,485,4.62,83,morning,winter,tablet,F,Hat,Adidas,1373594,1783889,23,139,high,purchase,2023-12-16 08:27:57,Premium,2,3,2,7,5,12,8,1,0.8733333333333334
74,349,74,349,75,350,4.16,92,morning,winter,mobile,F,Sunglasses,Calvin Klein,1833811,2236355,18,1397,high,purchase,2023-12-16 09:30:35,Premium,2,3,1,17,5,12,9,1,0.7200000000000001
123,273,123,273,124,274,3.68,141,morning,winter,mobile,M,T-shirt,Forever 21,1396667,1862223,25,1430,low,view,2023-12-16 09:47:34,Premium,2,3,1,19,5,12,9,1,0.56
76,484,76,484,77,485,3.69,139,afternoon,winter,mobile,M,Skirt,Pull&Bear,573986,667426,14,1065,medium,cart,2023-12-16 12:19:04,Mid,0,3,1,15,5,12,12,1,0.5633333333333334
188,413,188,413,189,414,3.44,380,evening,winter,tablet,F,Shirt,H&M,2496277,2869284,13,304,low,view,2023-12-16 19:04:09,Luxury,1,3,2,12,5,12,19,1,0.48
34,165,34,165,35,166,4.44,171,evening,winter,desktop,M,Cargo Pants,Mango,2122696,2830262,25,71,medium,cart,2023-12-16 19:30:30,Luxury,1,3,0,4,5,12,19,1,0.8133333333333335
4,138,4,138,5,139,3.04,158,evening,winter,desktop,F,Sneakers,Bershka,536042,645834,17,284,low,view,2023-12-16 20:32:05,Mid,1,3,0,16,5,12,20,1,0.3466666666666667
45,191,45,191,46,192,4.2,316,evening,winter,tablet,F,Hat,Puma,915674,1130462,19,972,medium,cart,2023-12-16 20:45:02,Mid,1,3,2,7,5,12,20,1,0.7333333333333334
119,217,119,217,120,218,3.98,231,evening,winter,mobile,F,Polo Shirt,Bershka,1585916,1982395,20,1233,low,view,2023-12-16 22:11:54,Premium,1,3,1,11,5,12,22,1,0.66
109,11,109,11,110,12,3.28,287,night,winter,desktop,M,Skirt,Nike,1898360,2233365,15,1360,medium,view,2023-12-17 00:28:52,Premium,3,3,0,15,6,12,0,1,0.4266666666666666
139,488,139,488,140,489,3.64,60,night,winter,tablet,M,Jacket,Zara,1364123,1604851,15,182,medium,view,2023-12-17 05:08:10,Premium,3,3,2,9,6,12,5,1,0.5466666666666667
161,452,161,452,162,453,4.58,76,morning,winter,desktop,F,Sneakers,Bershka,1484173,1878701,21,711,high,cart,2023-12-17 09:39:57,Premium,2,3,0,16,6,12,9,1,0.86
113,455,113,455,114,456,4.78,186,afternoon,winter,desktop,M,Shoes,Puma,1933919,2222896,13,1717,high,purchase,2023-12-17 13:06:25,Premium,0,3,0,13,6,12,13,1,0.9266666666666667
180,460,180,460,181,461,3.74,277,afternoon,winter,desktop,M,Bag,Gucci,1100915,1467887,25,353,medium,view,2023-12-17 13:17:03,Premium,0,3,0,0,6,12,13,1,0.5800000000000001
167,432,167,432,168,433,4.25,355,afternoon,winter,desktop,F,Shorts,Adidas,1482075,1900097,22,793,high,purchase,2023-12-17 15:59:39,Premium,0,3,0,14,6,12,15,1,0.75
171,438,171,438,172,439,3.25,254,afternoon,winter,desktop,F,T-shirt,Gap,721611,829439,13,1719,low,view,2023-12-17 16:16:04,Mid,0,3,0,19,6,12,16,1,0.4166666666666667
133,382,133,382,134,383,4.84,375,evening,winter,mobile,F,Sneakers,Forever 21,876446,1082033,19,126,medium,view,2023-12-17 18:52:23,Mid,1,3,1,16,6,12,18,1,0.9466666666666667
79,496,79,496,80,497,4.24,124,evening,winter,tablet,M,Sweater,Zara,956295,1138447,16,405,medium,cart,2023-12-17 20:13:48,Mid,1,3,2,18,6,12,20,1,0.7466666666666667
184,55,184,55,185,56,4.6,146,evening,winter,mobile,M,Hoodie,Adidas,1530440,2013737,24,130,high,view,2023-12-17 22:03:29,Premium,1,3,1,8,6,12,22,1,0.8666666666666666
65,490,65,490,66,491,4.69,51,evening,winter,mobile,F,Hat,Uniqlo,1043591,1213478,14,135,high,cart,2023-12-17 23:49:43,Premium,1,3,1,7,6,12,23,1,0.8966666666666668
6,202,6,202,7,203,4.49,392,evening,winter,tablet,M,Hat,Calvin Klein,2093291,2462696,15,400,high,purchase,2023-12-17 23:54:07,Luxury,1,3,2,7,6,12,23,1,0.8300000000000001
110,389,110,389,111,390,3.01,198,night,winter,mobile,M,Boots,Zara,2378197,2831188,16,1401,low,view,2023-12-18 01:15:27,Luxury,3,3,1,2,0,12,1,0,0.3366666666666666
85,447,85,447,86,448,3.23,119,night,winter,mobile,M,Dress,Carhartt,2036799,2396235,15,1962,medium,cart,2023-12-18 02:39:35,Luxury,3,3,1,6,0,12,2,0,0.41
115,382,115,382,116,383,4.53,37,night,winter,desktop,M,Jacket,The North Face,1297539,1526517,15,1438,high,purchase,2023-12-18 04:17:56,Premium,3,3,0,9,0,12,4,0,0.8433333333333334
153,207,153,207,154,208,4.49,308,night,winter,desktop,M,Shoes,H&M,1484118,1927427,23,631,high,purchase,2023-12-18 04:59:43,Premium,3,3,0,13,0,12,4,0,0.8300000000000001
170,494,170,494,171,495,3.81,299,morning,winter,desktop,F,Hat,Uniqlo,1384612,1573423,12,1056,medium,cart,2023-12-18 08:01:36,Premium,2,3,0,7,0,12,8,0,0.6033333333333334
10,54,10,54,11,55,3.54,397,morning,winter,desktop,M,Shirt,Mango,1848204,2226752,17,229,low,view,2023-12-18 08:42:10,Premium,2,3,0,12,0,12,8,0,0.5133333333333333
86,396,86,396,87,397,4.89,379,afternoon,winter,mobile,M,Bag,Pull&Bear,2263004,2542702,11,1469,high,purchase,2023-12-18 16:49:15,Luxury,0,3,1,0,0,12,16,0,0.9633333333333333
157,11,157,11,158,12,4.88,297,evening,winter,tablet,M,Hoodie,Zara,756412,957484,21,399,high,purchase,2023-12-18 23:23:18,Mid,1,3,2,8,0,12,23,0,0.96
152,457,152,457,153,458,3.52,378,night,winter,tablet,M,Hat,Gap,1073669,1278178,16,1808,high,cart,2023-12-19 03:37:44,Premium,3,3,2,7,1,12,3,0,0.5066666666666667
53,388,53,388,54,389,4.16,326,night,winter,tablet,F,Polo Shirt,Zara,584810,657091,11,935,high,purchase,2023-12-19 05:02:06,Mid,3,3,2,11,1,12,5,0,0.7200000000000001
2,294,2,294,3,295,3.58,52,morning,winter,mobile,M,Dress,Dickies,2401104,2824829,15,481,high,cart,2023-12-19 07:06:59,Luxury,2,3,1,6,1,12,7,0,0.5266666666666667
191,381,191,381,192,382,4.87,339,afternoon,winter,mobile,M,Shorts,Forever 21,773730,932206,17,1833,high,cart,2023-12-19 12:12:44,Mid,0,3,1,14,1,12,12,0,0.9566666666666667
105,228,105,228,106,229,4.77,321,afternoon,winter,tablet,F,Bag,H&M,1618604,1926910,16,238,high,cart,2023-12-19 13:42:53,Premium,0,3,2,0,1,12,13,0,0.9233333333333332
21,238,21,238,22,239,4.83,214,afternoon,winter,mobile,F,Bag,H&M,614638,778024,21,1346,high,purchase,2023-12-19 13:52:04,Mid,0,3,1,0,1,12,13,0,0.9433333333333334
43,281,43,281,44,282,3.81,195,afternoon,winter,mobile,F,Sneakers,Ralph Lauren,408628,475149,14,711,high,cart,2023-12-19 14:59:58,Budget,0,3,1,16,1,12,14,0,0.6033333333333334
197,405,197,405,198,406,3.05,143,afternoon,winter,desktop,M,Sweater,Pull&Bear,1795683,2216893,19,724,high,cart,2023-12-19 15:32:33,Premium,0,3,0,18,1,12,15,0,0.3499999999999999
